Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Color,Owner_Type,Mileage_kmpl,Price_Lakh,Provider,Policy_Number,Expiry_Date,Status,Owner_Name,Contact,City,Purchase_Year,Sale_Price_Lakh,Sale_Date,Buyer_Name,Service_Type,Service_Date,Service_Cost,Service_Center
C1340,Maruti,Creta,2022,Electric,Automatic,Yellow,Fourth,18.5,46.64,"SBI General",POL878062,2023-04-07,Expired,Owner_340,"+91 9899088460",Lucknow,2023,19.92,2023-02-19,Buyer_340,"Full Service",2020-12-14,19786,CarZ
C1341,Hyundai,Nexon,2018,CNG,Automatic,Grey,First,22.03,19.43,"HDFC Ergo",POL902750,2023-08-26,Active,Owner_341,"+91 9355587297",Kolkata,2009,28.76,2023-12-20,Buyer_341,"Brake Service",2020-08-06,9252,"Speed Garage"
C1342,Toyota,City,2009,Electric,Manual,Green,First,10.85,39.28,"Bajaj Allianz",POL609465,2024-10-07,Expired,Owner_342,"+91 9118485588",Lucknow,2013,4.68,2022-08-19,Buyer_342,"Engine Repair",2020-11-17,6178,Pitstop
C1343,Honda,Duster,2017,Petrol,Manual,Yellow,First,19.76,37.6,"TATA AIG",POL272999,2024-02-11,Active,Owner_343,"+91 9658737410",Bangalore,2009,12.86,2022-12-14,Buyer_343,"Full Service",2022-01-24,8286,FastFix
C1344,Maruti,Swift,2017,CNG,Automatic,Silver,Third,20.12,28.26,"Reliance General",POL814104,2023-10-21,Active,Owner_344,"+91 9208799503",Delhi,2018,32.54,2023-02-03,Buyer_344,"Battery Replacement",2022-06-11,13935,FastFix
C1345,Renault,Creta,2019,Electric,Automatic,Red,Fourth,10.38,20.71,"Bajaj Allianz",POL856976,2024-09-02,Expired,Owner_345,"+91 9749627489",Ahmedabad,2013,12.77,2022-12-19,Buyer_345,"Engine Repair",2021-12-09,10594,CarZ
C1346,Mahindra,XUV500,2005,Petrol,Manual,Green,Fourth,23.82,36.7,"HDFC Ergo",POL770519,2024-03-05,Active,Owner_346,"+91 9448213037",Chennai,2016,47.7,2022-04-06,Buyer_346,"Full Service",2023-12-28,13546,Mechanix
C1347,Ford,Seltos,2009,CNG,Manual,White,First,23.25,46.82,"Bajaj Allianz",POL906297,2023-01-30,Expired,Owner_347,"+91 9313526120",Ahmedabad,2015,2.6,2023-02-28,Buyer_347,"Oil Change",2023-06-04,16169,"Speed Garage"
C1348,Honda,Swift,2024,CNG,Automatic,Yellow,Third,11.25,49.34,"ICICI Lombard",POL656375,2023-10-14,Active,Owner_348,"+91 9534757240",Pune,2022,47.17,2022-12-30,Buyer_348,"Tyre Change",2020-12-31,10704,AutoCare
C1349,Ford,Ecosport,2022,Petrol,Manual,Red,First,23.99,4.39,"TATA AIG",POL203884,2023-04-01,Expired,Owner_349,"+91 9897443885",Bangalore,2021,7.49,2022-01-20,Buyer_349,"Tyre Change",2022-06-10,12261,AutoCare
C1350,Maruti,Polo,2018,Diesel,Automatic,Red,First,19.57,30.54,"HDFC Ergo",POL981108,2023-04-25,Active,Owner_350,"+91 9271433543",Hyderabad,2018,44.36,2022-02-27,Buyer_350,"Tyre Change",2020-08-07,13907,AutoCare
C1351,Hyundai,City,2010,Petrol,Automatic,Blue,Second,10.84,15.61,"HDFC Ergo",POL665639,2023-06-11,Active,Owner_351,"+91 9891294908",Chennai,2024,13.87,2023-06-25,Buyer_351,"Tyre Change",2020-06-30,3551,FastFix
C1352,Renault,Seltos,2009,CNG,Automatic,Black,Fourth,23.78,16.17,"Bajaj Allianz",POL389264,2023-09-27,Active,Owner_352,"+91 9724480318",Delhi,2020,19.56,2023-12-07,Buyer_352,"Brake Service",2022-10-22,18137,Pitstop
C1353,Hyundai,Nexon,2006,Petrol,Manual,Grey,First,23.79,46.6,"TATA AIG",POL851166,2023-02-05,Active,Owner_353,"+91 9866259260",Chennai,2017,22.55,2022-10-18,Buyer_353,"Full Service",2021-02-09,8925,Pitstop
C1354,Honda,Nexon,2009,CNG,Manual,White,First,15.65,35.46,"ICICI Lombard",POL758740,2024-04-20,Expired,Owner_354,"+91 9854681053",Jaipur,2006,42.26,2022-01-12,Buyer_354,"Tyre Change",2022-03-19,4222,AutoCare
C1355,Kia,Polo,2016,Diesel,Manual,Red,First,14.81,22.57,"ICICI Lombard",POL722660,2023-08-23,Expired,Owner_355,"+91 9615951350",Hyderabad,2012,4.88,2022-06-16,Buyer_355,"Full Service",2021-10-24,6451,AutoCare
C1356,Ford,XUV500,2005,CNG,Automatic,Green,First,24.02,32.36,"Reliance General",POL789416,2024-06-21,Expired,Owner_356,"+91 9607684893",Bangalore,2013,22.39,2022-05-06,Buyer_356,"Tyre Change",2022-10-12,6463,"Speed Garage"
C1357,Renault,Seltos,2018,Hybrid,Manual,White,Second,15.37,38.07,"HDFC Ergo",POL803852,2024-02-15,Active,Owner_357,"+91 9729204689",Lucknow,2013,5.12,2022-09-24,Buyer_357,"Battery Replacement",2020-06-03,15413,AutoCare
C1358,Hyundai,Nexon,2011,Diesel,Automatic,Grey,Second,18.87,47.07,"TATA AIG",POL124449,2023-05-30,Active,Owner_358,"+91 9393316290",Hyderabad,2013,35.29,2023-05-07,Buyer_358,"Oil Change",2020-04-16,12368,Pitstop
C1359,Toyota,Ecosport,2024,Petrol,Automatic,Red,First,15.26,28.31,"SBI General",POL144807,2023-03-24,Active,Owner_359,"+91 9932416153",Pune,2015,21.35,2022-09-05,Buyer_359,"Brake Service",2021-05-18,8118,Mechanix
C1360,Mahindra,Duster,2019,Hybrid,Manual,White,Third,22.76,8.38,"Bajaj Allianz",POL903272,2024-10-31,Active,Owner_360,"+91 9148099895",Mumbai,2014,28.19,2022-01-19,Buyer_360,"Full Service",2020-01-13,4847,CarZ
C1361,Kia,Innova,2015,Electric,Automatic,Blue,Fourth,21.79,14.95,"SBI General",POL481158,2023-06-05,Expired,Owner_361,"+91 9894825249",Mumbai,2018,32.49,2022-12-12,Buyer_361,"Full Service",2020-07-10,13914,FastFix
C1362,Mahindra,XUV500,2018,Electric,Manual,Grey,Second,10.07,32.1,"HDFC Ergo",POL991861,2023-03-22,Active,Owner_362,"+91 9220789262",Delhi,2015,12.87,2023-03-09,Buyer_362,"Oil Change",2021-09-13,17228,Mechanix
C1363,Toyota,Creta,2023,Diesel,Automatic,Silver,Third,22.19,36.32,"Reliance General",POL921345,2024-07-25,Active,Owner_363,"+91 9506024144",Kolkata,2012,30.2,2023-04-06,Buyer_363,"Full Service",2023-09-26,2838,Mechanix
C1364,Volkswagen,Innova,2024,Diesel,Manual,Yellow,Third,15.09,28.47,"TATA AIG",POL600554,2024-05-17,Active,Owner_364,"+91 9222056361",Hyderabad,2011,17.9,2023-03-20,Buyer_364,"Battery Replacement",2021-09-23,7417,CarZ
C1365,Mahindra,Duster,2012,Electric,Manual,Blue,Fourth,10.67,33.69,"SBI General",POL208115,2023-09-19,Active,Owner_365,"+91 9723679762",Kolkata,2016,16.18,2022-06-22,Buyer_365,"Brake Service",2021-06-05,14594,"Speed Garage"
C1366,Mahindra,Innova,2023,CNG,Manual,Silver,Third,13.22,26.76,"ICICI Lombard",POL689511,2024-09-07,Active,Owner_366,"+91 9986952033",Ahmedabad,2018,23.79,2023-08-07,Buyer_366,"Oil Change",2021-11-22,12005,CarZ
C1367,Volkswagen,Seltos,2022,CNG,Manual,Green,First,20.32,49.5,"SBI General",POL449938,2024-09-27,Expired,Owner_367,"+91 9156713194",Chennai,2012,29.21,2023-04-06,Buyer_367,"Tyre Change",2020-07-30,11639,Pitstop
C1368,Kia,Creta,2023,Diesel,Automatic,White,Third,11.26,23.37,"Reliance General",POL853740,2023-09-01,Active,Owner_368,"+91 9671734453",Delhi,2016,47.08,2023-09-17,Buyer_368,"Oil Change",2023-10-25,12115,Mechanix
C1369,Honda,Creta,2005,Electric,Manual,Silver,First,22.74,33.4,"TATA AIG",POL508782,2023-02-10,Active,Owner_369,"+91 9893435292",Pune,2024,31.52,2022-03-14,Buyer_369,"Battery Replacement",2020-12-09,2365,"Speed Garage"
C1370,Ford,XUV500,2010,CNG,Manual,Black,Third,12.09,19.21,"TATA AIG",POL186956,2024-05-11,Expired,Owner_370,"+91 9591930836",Kolkata,2007,18.1,2023-06-14,Buyer_370,"Tyre Change",2023-04-13,8335,CarZ
C1371,Hyundai,City,2015,Electric,Automatic,Blue,Second,15.64,48.59,"Bajaj Allianz",POL901360,2024-02-23,Active,Owner_371,"+91 9807506032",Mumbai,2008,42.11,2022-07-18,Buyer_371,"Oil Change",2023-07-05,9073,Mechanix
C1372,Mahindra,XUV500,2005,Petrol,Manual,Yellow,Third,10.47,29.35,"HDFC Ergo",POL698694,2023-02-04,Expired,Owner_372,"+91 9658360643",Mumbai,2012,35.16,2022-04-01,Buyer_372,"Engine Repair",2020-03-22,8265,Pitstop
C1373,Kia,Swift,2011,Petrol,Manual,Green,Third,17.4,29.86,"HDFC Ergo",POL616344,2024-01-27,Active,Owner_373,"+91 9540049369",Hyderabad,2006,22.04,2023-04-12,Buyer_373,"Oil Change",2023-06-21,2849,"Speed Garage"
C1374,Maruti,Creta,2005,CNG,Automatic,Silver,First,18.7,44.43,"HDFC Ergo",POL296133,2023-08-31,Active,Owner_374,"+91 9457770692",Lucknow,2021,47.51,2022-11-29,Buyer_374,"Full Service",2022-03-27,18052,FastFix
C1375,Mahindra,Seltos,2019,Hybrid,Automatic,Green,Third,17.78,9.93,"SBI General",POL518503,2024-02-09,Expired,Owner_375,"+91 9293609284",Lucknow,2013,47.87,2022-04-17,Buyer_375,"Oil Change",2020-06-25,4173,AutoCare
C1376,Renault,Duster,2014,Diesel,Manual,Green,Fourth,13.85,37.09,"Bajaj Allianz",POL935237,2023-04-15,Expired,Owner_376,"+91 9960780332",Chennai,2009,27.93,2023-01-02,Buyer_376,"Brake Service",2023-01-20,7132,FastFix
C1377,Toyota,Seltos,2019,Diesel,Automatic,Yellow,First,18.93,19.86,"Bajaj Allianz",POL548661,2024-07-07,Expired,Owner_377,"+91 9938486923",Hyderabad,2016,2.4,2023-04-20,Buyer_377,"Battery Replacement",2023-11-20,18360,AutoCare
C1378,Renault,XUV500,2016,Petrol,Manual,Blue,Second,22.94,5.46,"ICICI Lombard",POL963052,2024-06-29,Active,Owner_378,"+91 9676621272",Jaipur,2016,31.5,2023-04-14,Buyer_378,"Full Service",2021-07-06,9636,"Speed Garage"
C1379,Renault,City,2012,Electric,Automatic,Black,Fourth,13.82,37.72,"Reliance General",POL834869,2024-10-19,Expired,Owner_379,"+91 9867547390",Jaipur,2018,47.65,2023-01-08,Buyer_379,"Battery Replacement",2020-05-06,9638,CarZ
C1380,Renault,Polo,2016,Petrol,Automatic,Black,First,24.91,20.57,"SBI General",POL363033,2024-12-19,Expired,Owner_380,"+91 9393354135",Jaipur,2009,39.8,2022-06-24,Buyer_380,"Battery Replacement",2023-11-01,17092,Mechanix
C1381,Kia,Seltos,2023,CNG,Automatic,Black,Third,17.39,31.22,"Bajaj Allianz",POL891398,2024-03-16,Active,Owner_381,"+91 9182436295",Ahmedabad,2016,21.94,2022-04-11,Buyer_381,"Brake Service",2021-09-11,10135,Mechanix
C1382,Mahindra,Polo,2010,Petrol,Automatic,Green,Fourth,17.82,15.47,"SBI General",POL732787,2024-02-28,Expired,Owner_382,"+91 9593695270",Kolkata,2013,31.55,2023-10-28,Buyer_382,"Brake Service",2023-07-07,7951,"Speed Garage"
C1383,Kia,City,2006,Hybrid,Manual,White,Third,11.95,14.1,"ICICI Lombard",POL162039,2024-10-02,Expired,Owner_383,"+91 9650229107",Bangalore,2012,41.32,2022-02-07,Buyer_383,"Battery Replacement",2021-03-07,18043,FastFix
C1384,Honda,Seltos,2019,CNG,Automatic,Grey,Second,10.95,42.3,"ICICI Lombard",POL499453,2023-02-22,Expired,Owner_384,"+91 9840737944",Bangalore,2019,35.24,2022-03-20,Buyer_384,"Brake Service",2023-11-03,9055,FastFix
C1385,Tata,Swift,2012,CNG,Manual,Red,Second,21.86,46.92,"Reliance General",POL589700,2024-12-07,Expired,Owner_385,"+91 9319115412",Jaipur,2020,17.8,2022-11-18,Buyer_385,"Oil Change",2022-05-03,13706,FastFix
C1386,Kia,Ecosport,2020,Diesel,Manual,White,Second,19.22,47.54,"ICICI Lombard",POL849967,2024-09-16,Expired,Owner_386,"+91 9969128466",Mumbai,2006,19.28,2023-04-12,Buyer_386,"Battery Replacement",2021-04-29,11690,AutoCare
C1387,Ford,Innova,2006,Diesel,Manual,Green,First,13.29,26.34,"Reliance General",POL471401,2023-09-19,Active,Owner_387,"+91 9795818553",Lucknow,2009,30.98,2023-05-01,Buyer_387,"Tyre Change",2023-07-12,15107,AutoCare
C1388,Renault,Innova,2017,Hybrid,Manual,Yellow,Fourth,15.98,34.89,"Reliance General",POL300766,2023-01-11,Active,Owner_388,"+91 9372103633",Mumbai,2024,25.73,2022-01-22,Buyer_388,"Full Service",2022-12-01,2402,CarZ
C1389,Hyundai,City,2010,Diesel,Manual,Grey,Fourth,12.41,14.08,"Bajaj Allianz",POL820518,2023-07-12,Expired,Owner_389,"+91 9497990303",Chennai,2009,45.56,2022-06-16,Buyer_389,"Engine Repair",2023-10-07,11206,Mechanix
C1390,Hyundai,XUV500,2015,Hybrid,Automatic,Grey,Second,20.64,6.67,"TATA AIG",POL136170,2023-08-17,Active,Owner_390,"+91 9374175166",Hyderabad,2017,33.89,2023-11-01,Buyer_390,"Oil Change",2022-12-15,10983,"Speed Garage"
C1391,Volkswagen,Creta,2008,Petrol,Automatic,White,Second,23.11,10.77,"Reliance General",POL335814,2023-11-27,Expired,Owner_391,"+91 9964140582",Jaipur,2022,26.52,2023-08-14,Buyer_391,"Tyre Change",2022-11-19,15074,FastFix
C1392,Mahindra,Duster,2021,Hybrid,Automatic,Red,Fourth,19.56,23.63,"TATA AIG",POL928569,2024-11-08,Active,Owner_392,"+91 9468706060",Bangalore,2006,15.01,2023-08-05,Buyer_392,"Battery Replacement",2022-04-15,14402,AutoCare
C1393,Hyundai,XUV500,2005,Hybrid,Automatic,Black,Third,24.28,5.58,"SBI General",POL313422,2024-05-11,Expired,Owner_393,"+91 9219979224",Jaipur,2020,21.98,2022-03-22,Buyer_393,"Oil Change",2022-09-05,13669,Mechanix
C1394,Hyundai,Polo,2008,Petrol,Automatic,Red,First,10.29,32.01,"ICICI Lombard",POL515202,2024-04-21,Active,Owner_394,"+91 9329761052",Mumbai,2013,37.85,2022-01-12,Buyer_394,"Engine Repair",2023-01-07,15125,AutoCare
C1395,Volkswagen,Swift,2013,Electric,Automatic,Yellow,First,14.85,27.73,"Reliance General",POL444618,2023-11-15,Active,Owner_395,"+91 9163793791",Bangalore,2014,7.78,2022-12-22,Buyer_395,"Oil Change",2021-03-01,6545,"Speed Garage"
C1396,Ford,Creta,2015,Electric,Automatic,Black,Second,18.4,31.19,"Reliance General",POL200736,2023-02-20,Active,Owner_396,"+91 9202760415",Bangalore,2019,41.72,2022-02-09,Buyer_396,"Tyre Change",2023-01-25,19796,FastFix
C1397,Honda,City,2006,Petrol,Automatic,Red,Fourth,15.26,30.24,"ICICI Lombard",POL832152,2024-04-20,Active,Owner_397,"+91 9961246621",Delhi,2010,14.7,2022-02-25,Buyer_397,"Engine Repair",2021-06-15,8558,CarZ
C1398,Kia,Duster,2010,Petrol,Manual,Red,Fourth,18.36,10.16,"Reliance General",POL351024,2023-07-06,Active,Owner_398,"+91 9924119637",Lucknow,2011,37.94,2022-04-28,Buyer_398,"Battery Replacement",2022-09-16,14166,"Speed Garage"
C1399,Mahindra,Polo,2015,CNG,Automatic,Blue,Second,22.94,4.41,"TATA AIG",POL790561,2024-01-10,Active,Owner_399,"+91 9269934015",Pune,2020,31.92,2022-09-20,Buyer_399,"Tyre Change",2020-07-16,10475,AutoCare
C1400,Toyota,Seltos,2020,Electric,Manual,Blue,Third,15.64,4.05,"HDFC Ergo",POL723907,2024-01-13,Active,Owner_400,"+91 9201756250",Delhi,2020,4.75,2022-02-08,Buyer_400,"Battery Replacement",2021-03-22,3574,Pitstop
C1401,Kia,Innova,2012,Hybrid,Automatic,Black,Second,20.29,25.07,"Bajaj Allianz",POL346453,2023-12-17,Active,Owner_401,"+91 9104960771",Bangalore,2008,48.51,2023-01-13,Buyer_401,"Battery Replacement",2020-06-27,9359,CarZ
C1402,Honda,Seltos,2014,Electric,Automatic,Green,Second,16.01,26.78,"TATA AIG",POL466588,2023-05-01,Expired,Owner_402,"+91 9973591638",Pune,2012,14.03,2023-08-06,Buyer_402,"Battery Replacement",2023-10-09,15185,"Speed Garage"
C1403,Hyundai,Nexon,2020,Electric,Automatic,White,Fourth,19.55,18.73,"ICICI Lombard",POL996560,2024-09-28,Expired,Owner_403,"+91 9595320371",Pune,2020,13.6,2022-06-10,Buyer_403,"Brake Service",2023-04-21,19566,FastFix
C1404,Kia,Swift,2012,Hybrid,Manual,Red,First,23.91,34.07,"Reliance General",POL205054,2024-07-06,Expired,Owner_404,"+91 9173589745",Chennai,2017,46.54,2022-12-17,Buyer_404,"Brake Service",2022-11-04,18172,CarZ
C1405,Maruti,XUV500,2012,Electric,Automatic,Red,Second,15.98,22.35,"Reliance General",POL937711,2024-01-02,Expired,Owner_405,"+91 9509209221",Lucknow,2021,16.08,2023-03-20,Buyer_405,"Brake Service",2020-09-19,18359,AutoCare
C1406,Tata,Polo,2011,CNG,Automatic,Yellow,Second,13.3,17.12,"ICICI Lombard",POL876332,2024-06-25,Expired,Owner_406,"+91 9131841396",Hyderabad,2006,35.32,2023-03-26,Buyer_406,"Brake Service",2020-12-12,7639,CarZ
C1407,Honda,Ecosport,2016,CNG,Automatic,Yellow,Fourth,14.27,39.45,"ICICI Lombard",POL866345,2023-05-07,Expired,Owner_407,"+91 9328979744",Pune,2023,10.63,2022-06-29,Buyer_407,"Brake Service",2021-10-08,4003,FastFix
C1408,Tata,Ecosport,2017,Electric,Automatic,Blue,First,16.13,36.83,"Bajaj Allianz",POL670917,2024-11-09,Active,Owner_408,"+91 9193736359",Pune,2005,23.92,2023-10-05,Buyer_408,"Oil Change",2021-04-23,13576,"Speed Garage"
C1409,Toyota,Duster,2015,Electric,Automatic,Red,Second,18.9,10.9,"ICICI Lombard",POL744923,2024-02-07,Expired,Owner_409,"+91 9897603114",Hyderabad,2024,10.81,2022-09-15,Buyer_409,"Full Service",2022-06-30,18883,Pitstop
C1410,Ford,XUV500,2009,Petrol,Manual,Green,First,21.44,34.84,"SBI General",POL647644,2023-06-18,Expired,Owner_410,"+91 9601222324",Hyderabad,2006,9.05,2023-05-13,Buyer_410,"Full Service",2023-11-22,5086,FastFix
C1411,Hyundai,XUV500,2022,CNG,Manual,Grey,First,18.31,31.99,"Reliance General",POL959104,2024-06-09,Expired,Owner_411,"+91 9637479070",Kolkata,2021,38.6,2022-12-18,Buyer_411,"Full Service",2022-05-22,5194,Mechanix
C1412,Toyota,XUV500,2016,Petrol,Automatic,Black,Second,18.64,7.68,"TATA AIG",POL296679,2024-03-18,Expired,Owner_412,"+91 9315123497",Jaipur,2022,14.52,2023-10-18,Buyer_412,"Tyre Change",2023-07-30,6560,FastFix
C1413,Hyundai,Innova,2015,Hybrid,Automatic,White,Fourth,20.8,10.91,"TATA AIG",POL527308,2023-05-28,Active,Owner_413,"+91 9839494409",Chennai,2021,12.22,2022-06-16,Buyer_413,"Tyre Change",2022-05-30,9573,"Speed Garage"
C1414,Tata,Nexon,2017,Petrol,Manual,Yellow,Third,15.93,32.58,"TATA AIG",POL190565,2024-11-11,Active,Owner_414,"+91 9443770660",Chennai,2024,31.96,2022-06-21,Buyer_414,"Full Service",2021-05-03,14065,Pitstop
C1415,Renault,Duster,2017,Electric,Automatic,Blue,Fourth,13.33,32.55,"SBI General",POL429493,2023-09-04,Active,Owner_415,"+91 9227573387",Pune,2021,46.02,2022-04-21,Buyer_415,"Brake Service",2021-02-17,14024,FastFix
C1416,Kia,Nexon,2016,Electric,Manual,Yellow,Third,13.56,35.6,"TATA AIG",POL200797,2024-09-10,Expired,Owner_416,"+91 9228758277",Mumbai,2015,38.96,2023-11-15,Buyer_416,"Battery Replacement",2020-04-30,12088,"Speed Garage"
C1417,Maruti,Nexon,2008,Diesel,Manual,Black,First,20.78,47.31,"HDFC Ergo",POL794954,2023-04-03,Active,Owner_417,"+91 9298370293",Lucknow,2023,9.76,2022-06-13,Buyer_417,"Brake Service",2023-01-17,12540,CarZ
C1418,Toyota,Seltos,2023,Petrol,Manual,Grey,First,16.61,26.36,"SBI General",POL146067,2024-06-07,Active,Owner_418,"+91 9422172882",Pune,2023,7.84,2022-04-01,Buyer_418,"Tyre Change",2023-02-09,6376,AutoCare
C1419,Maruti,Polo,2015,Hybrid,Automatic,Silver,Second,20.17,8.13,"TATA AIG",POL780342,2024-09-24,Expired,Owner_419,"+91 9948970263",Chennai,2011,47.59,2023-10-07,Buyer_419,"Battery Replacement",2022-03-24,4815,FastFix
C1420,Ford,Ecosport,2007,Diesel,Manual,Black,Third,17.98,21.36,"Reliance General",POL132096,2023-09-08,Active,Owner_420,"+91 9616519061",Jaipur,2014,26.52,2023-07-20,Buyer_420,"Oil Change",2021-04-22,5738,CarZ
C1421,Volkswagen,Seltos,2021,Diesel,Automatic,Red,Second,15.82,34.85,"HDFC Ergo",POL134906,2023-04-12,Active,Owner_421,"+91 9421689262",Hyderabad,2016,14.6,2023-05-26,Buyer_421,"Engine Repair",2021-04-28,5852,Mechanix
C1422,Maruti,City,2020,Electric,Automatic,Red,Second,15.09,40.1,"TATA AIG",POL462811,2024-07-21,Active,Owner_422,"+91 9804793287",Delhi,2016,38.76,2023-10-12,Buyer_422,"Engine Repair",2023-06-17,16005,CarZ
C1423,Volkswagen,Innova,2011,Hybrid,Manual,Black,Second,16.68,44.83,"Reliance General",POL352613,2024-05-11,Active,Owner_423,"+91 9514959642",Pune,2023,11.9,2023-07-22,Buyer_423,"Brake Service",2023-06-26,11110,Pitstop
C1424,Honda,Swift,2022,Petrol,Manual,Yellow,Third,14.1,27.99,"Bajaj Allianz",POL394439,2023-06-10,Expired,Owner_424,"+91 9107474821",Jaipur,2009,6.83,2022-10-13,Buyer_424,"Tyre Change",2022-07-14,5161,Pitstop
C1425,Renault,Innova,2021,Hybrid,Automatic,Silver,Second,17.12,21.64,"Bajaj Allianz",POL593357,2024-12-04,Expired,Owner_425,"+91 9624546233",Delhi,2013,35.15,2022-03-21,Buyer_425,"Tyre Change",2021-11-11,10074,Pitstop
C1426,Honda,Ecosport,2021,Diesel,Automatic,Green,Second,23.02,24.08,"SBI General",POL402443,2023-04-16,Active,Owner_426,"+91 9395133385",Pune,2018,18.04,2023-01-22,Buyer_426,"Brake Service",2023-09-02,8607,AutoCare
C1427,Tata,Duster,2012,Electric,Automatic,Red,Third,21.17,41.93,"ICICI Lombard",POL419928,2023-08-29,Active,Owner_427,"+91 9251783507",Bangalore,2017,42.06,2023-01-30,Buyer_427,"Engine Repair",2023-02-09,18448,Pitstop
C1428,Kia,Seltos,2019,Petrol,Automatic,Black,First,10.37,5.52,"ICICI Lombard",POL282331,2024-10-01,Active,Owner_428,"+91 9851036039",Chennai,2008,44.04,2023-10-07,Buyer_428,"Tyre Change",2022-01-20,18351,CarZ
C1429,Hyundai,Nexon,2013,Electric,Manual,Silver,Third,18.61,47.49,"ICICI Lombard",POL404832,2024-06-20,Active,Owner_429,"+91 9988537809",Kolkata,2018,46.7,2022-09-30,Buyer_429,"Oil Change",2022-07-22,16886,FastFix
C1430,Hyundai,Creta,2007,Electric,Manual,Blue,Second,23.81,36.28,"HDFC Ergo",POL421946,2024-06-26,Active,Owner_430,"+91 9232396994",Delhi,2019,46.69,2022-01-31,Buyer_430,"Full Service",2020-03-28,10763,Pitstop
C1431,Maruti,Nexon,2024,CNG,Manual,White,Third,10.8,24.02,"HDFC Ergo",POL454582,2023-02-08,Expired,Owner_431,"+91 9980232075",Lucknow,2023,29.83,2023-10-16,Buyer_431,"Full Service",2022-10-15,11133,AutoCare
C1432,Renault,Seltos,2007,Petrol,Automatic,Grey,Second,14.44,39.71,"TATA AIG",POL197690,2023-03-30,Expired,Owner_432,"+91 9844394787",Ahmedabad,2016,30.12,2023-04-28,Buyer_432,"Battery Replacement",2020-06-11,3170,CarZ
C1433,Tata,Seltos,2020,CNG,Manual,Silver,Third,10.07,4.7,"SBI General",POL633839,2023-05-05,Active,Owner_433,"+91 9101290947",Jaipur,2009,4.62,2022-04-01,Buyer_433,"Brake Service",2023-12-13,7780,Mechanix
C1434,Ford,Swift,2022,CNG,Manual,Silver,First,13.28,7.18,"ICICI Lombard",POL995246,2023-12-04,Expired,Owner_434,"+91 9223310792",Bangalore,2007,2.19,2023-01-18,Buyer_434,"Battery Replacement",2020-06-24,6532,CarZ
C1435,Volkswagen,Polo,2006,Petrol,Automatic,Grey,Third,20.78,22.42,"ICICI Lombard",POL402602,2024-06-04,Expired,Owner_435,"+91 9243976728",Delhi,2011,47.85,2023-06-14,Buyer_435,"Tyre Change",2022-01-26,12610,"Speed Garage"
C1436,Toyota,Duster,2013,Diesel,Manual,Yellow,Fourth,20.78,14.58,"ICICI Lombard",POL392101,2024-10-17,Expired,Owner_436,"+91 9318064020",Chennai,2013,24.71,2022-10-07,Buyer_436,"Tyre Change",2020-09-20,3416,FastFix
C1437,Maruti,XUV500,2007,Diesel,Automatic,Yellow,Fourth,23.16,36.56,"SBI General",POL616928,2024-05-27,Expired,Owner_437,"+91 9340250405",Hyderabad,2005,18.13,2022-08-26,Buyer_437,"Oil Change",2022-05-15,4460,"Speed Garage"
C1438,Renault,XUV500,2008,Hybrid,Manual,Grey,Fourth,12.16,27.22,"TATA AIG",POL909747,2024-05-20,Active,Owner_438,"+91 9175530392",Pune,2020,43.71,2022-11-07,Buyer_438,"Full Service",2022-04-01,17856,Mechanix
C1439,Renault,Duster,2019,Hybrid,Automatic,Silver,First,21.93,27.67,"HDFC Ergo",POL985771,2024-02-17,Expired,Owner_439,"+91 9610969866",Mumbai,2009,25.42,2023-01-09,Buyer_439,"Engine Repair",2022-11-17,11144,"Speed Garage"
C1440,Ford,City,2012,Petrol,Automatic,Blue,Second,12.28,11.71,"Reliance General",POL572876,2023-01-03,Expired,Owner_440,"+91 9649660765",Bangalore,2005,27.17,2023-06-18,Buyer_440,"Engine Repair",2020-11-28,2572,Mechanix
C1441,Hyundai,Duster,2015,CNG,Manual,Yellow,First,21.03,9.52,"Bajaj Allianz",POL396459,2024-02-14,Active,Owner_441,"+91 9556655844",Kolkata,2012,19.01,2022-05-29,Buyer_441,"Tyre Change",2023-11-25,2108,"Speed Garage"
C1442,Ford,Ecosport,2013,Electric,Manual,White,First,15.99,32.34,"ICICI Lombard",POL207999,2023-01-17,Active,Owner_442,"+91 9265426574",Chennai,2012,32.48,2023-04-25,Buyer_442,"Full Service",2020-11-09,13706,AutoCare
